User, Action, Channel Name, UNIX Time, ISO8601 Local Time
Colton R#7712,join,The Poop(ing) Deck,1642723352.4420228,2022-01-21T00:02:32.442060
Colton R#7712,leave,The Poop(ing) Deck,1642723441.1101046,2022-01-21T00:04:01.110153
Liam Straub#3257,join,Gamer 3,1642723795.040249,2022-01-21T00:09:55.040293
AllRickyBobby#5706,join,Gamer 3,1642724043.037459,2022-01-21T00:14:03.037503
AllRickyBobby#5706,leave,Gamer 3,1642724050.2458017,2022-01-21T00:14:10.245844
AllRickyBobby#5706,join,Gamer 3,1642724053.57955,2022-01-21T00:14:13.579594
AllRickyBobby#5706,leave,Gamer 3,1642724082.3516977,2022-01-21T00:14:42.351740
AllRickyBobby#5706,join,The Poop(ing) Deck,1642724082.351834,2022-01-21T00:14:42.351851
Liam Straub#3257,leave,Gamer 3,1642724095.856203,2022-01-21T00:14:55.856244
Liam Straub#3257,join,The Poop(ing) Deck,1642724095.85634,2022-01-21T00:14:55.856359
Liam Straub#3257,leave,The Poop(ing) Deck,1642724408.0977082,2022-01-21T00:20:08.097756
Liam Straub#3257,join,Gamer 3,1642724408.0978663,2022-01-21T00:20:08.097885
AllRickyBobby#5706,leave,The Poop(ing) Deck,1642724437.1365077,2022-01-21T00:20:37.136554
Iron Horse#7419,join,The Poop(ing) Deck,1642724655.0699446,2022-01-21T00:24:15.069986
jazzy#0143,join,Gamer 3,1642725849.7860959,2022-01-21T00:44:09.786141
Tangent#0184,join,Gamer 3,1642725884.3589087,2022-01-21T00:44:44.358945
Daniel the maniel#7678,join,The Poop(ing) Deck,1642725918.8875601,2022-01-21T00:45:18.887594
Good Nut#6488,join,Gamer 3,1642725983.2830095,2022-01-21T00:46:23.283054
Abby/Mrs. Nut#4051,join,The Poop(ing) Deck,1642726546.089401,2022-01-21T00:55:46.089445
Luke L#0751,join,The Poop(ing) Deck,1642726960.4979491,2022-01-21T01:02:40.497992
Daniel the maniel#7678,leave,The Poop(ing) Deck,1642727381.3007135,2022-01-21T01:09:41.300755
MaxDeVos#0202,join,The Poop(ing) Deck,1642727968.7551804,2022-01-21T01:19:28.755210
JOSH CARLSON#6495,join,Study Bar 4,1642728613.0305114,2022-01-21T01:30:13.030556
JOSH CARLSON#6495,leave,Study Bar 4,1642728617.5558693,2022-01-21T01:30:17.555905
JOSH CARLSON#6495,join,The Poop(ing) Deck,1642728617.555982,2022-01-21T01:30:17.555992
ClockworkGold#8535,join,The Poop(ing) Deck,1642729123.5587955,2022-01-21T01:38:43.558841
Luke L#0751,leave,The Poop(ing) Deck,1642729458.5978763,2022-01-21T01:44:18.597906
MaxDeVos#0202,leave,The Poop(ing) Deck,1642729843.7883804,2022-01-21T01:50:43.788429
0wen#3644,join,The Poop(ing) Deck,1642730033.9081807,2022-01-21T01:53:53.908220
ClockworkGold#8535,leave,The Poop(ing) Deck,1642730086.689772,2022-01-21T01:54:46.689817
ClockworkGold#8535,join,General,1642730086.6899254,2022-01-21T01:54:46.689948
Iron Horse#7419,leave,The Poop(ing) Deck,1642730088.187295,2022-01-21T01:54:48.187323
Iron Horse#7419,join,General,1642730088.187388,2022-01-21T01:54:48.187398
JOSH CARLSON#6495,leave,The Poop(ing) Deck,1642730089.1385882,2022-01-21T01:54:49.138637
JOSH CARLSON#6495,join,General,1642730089.1387472,2022-01-21T01:54:49.138769
jazzy#0143,leave,Gamer 3,1642730409.2900035,2022-01-21T02:00:09.290033
tomlins212#4429,join,Gamer 3,1642730877.8387148,2022-01-21T02:07:57.838756
0wen#3644,leave,The Poop(ing) Deck,1642730916.6922438,2022-01-21T02:08:36.692286
Peter#9962,join,The Poop(ing) Deck,1642731178.84682,2022-01-21T02:12:58.846868
Abby/Mrs. Nut#4051,leave,The Poop(ing) Deck,1642731788.1904006,2022-01-21T02:23:08.190454
tomlins212#4429,leave,Gamer 3,1642732527.3115168,2022-01-21T02:35:27.311559
jazzy#0143,join,Gamer 3,1642732622.875451,2022-01-21T02:37:02.875491
tomlins212#4429,join,Gamer 3,1642732687.8448343,2022-01-21T02:38:07.844864
Good Nut#6488,leave,Gamer 3,1642732705.7576911,2022-01-21T02:38:25.757720
JOSH CARLSON#6495,leave,General,1642732725.5642095,2022-01-21T02:38:45.564252
Daniel the maniel#7678,join,The Poop(ing) Deck,1642732765.0882683,2022-01-21T02:39:25.088310
Daniel the maniel#7678,leave,The Poop(ing) Deck,1642734170.3610878,2022-01-21T03:02:50.361120
Daniel the maniel#7678,join,Asleep,1642734170.361196,2022-01-21T03:02:50.361207
ClockworkGold#8535,leave,General,1642734171.158863,2022-01-21T03:02:51.158916
Iron Horse#7419,leave,General,1642734171.5980375,2022-01-21T03:02:51.598083
Iron Horse#7419,join,The Poop(ing) Deck,1642734171.5981905,2022-01-21T03:02:51.598212
Daniel the maniel#7678,leave,Asleep,1642734220.0081563,2022-01-21T03:03:40.008186
Daniel the maniel#7678,join,The Poop(ing) Deck,1642734220.0082514,2022-01-21T03:03:40.008262
Daniel the maniel#7678,leave,The Poop(ing) Deck,1642734957.9865184,2022-01-21T03:15:57.986547
Daniel the maniel#7678,join,Asleep,1642734957.986611,2022-01-21T03:15:57.986621
Daniel the maniel#7678,leave,Asleep,1642734973.2931907,2022-01-21T03:16:13.293238
Daniel the maniel#7678,join,The Poop(ing) Deck,1642734973.2933433,2022-01-21T03:16:13.293365
JOSH CARLSON#6495,join,The Poop(ing) Deck,1642737615.6118762,2022-01-21T04:00:15.611908
JOSH CARLSON#6495,leave,The Poop(ing) Deck,1642738224.098583,2022-01-21T04:10:24.098629
JOSH CARLSON#6495,join,Study Bar 4,1642738224.098738,2022-01-21T04:10:24.098758
JOSH CARLSON#6495,leave,Study Bar 4,1642738226.1900501,2022-01-21T04:10:26.190096
JOSH CARLSON#6495,join,The Poop(ing) Deck,1642738226.190204,2022-01-21T04:10:26.190225
donwersa#8598,join,Gamer 3,1642738282.247937,2022-01-21T04:11:22.247983
tomlins212#4429,leave,Gamer 3,1642738318.4405584,2022-01-21T04:11:58.440605
tomlins212#4429,join,Gamer 3,1642739429.2753897,2022-01-21T04:30:29.275426
Peter#9962,leave,The Poop(ing) Deck,1642740561.1798527,2022-01-21T04:49:21.179881
Daniel the maniel#7678,leave,The Poop(ing) Deck,1642740984.723103,2022-01-21T04:56:24.723143
Iron Horse#7419,leave,The Poop(ing) Deck,1642741012.5419369,2022-01-21T04:56:52.541984
Annabelle B#6621,leave,The Poop(ing) Deck,1642741154.7952666,2022-01-21T04:59:14.795299
DrDooglestein#0148,leave,The Poop(ing) Deck,1642741155.0108218,2022-01-21T04:59:15.010850
JOSH CARLSON#6495,leave,The Poop(ing) Deck,1642741158.0572808,2022-01-21T04:59:18.057321
JOSH CARLSON#6495,join,Gamer 3,1642741158.0574183,2022-01-21T04:59:18.057436
Liam Straub#3257,leave,Gamer 3,1642745001.1908891,2022-01-21T06:03:21.190936
donwersa#8598,leave,Gamer 3,1642745006.15523,2022-01-21T06:03:26.155274
tomlins212#4429,leave,Gamer 3,1642745007.7764068,2022-01-21T06:03:27.776448
jazzy#0143,leave,Gamer 3,1642745011.0939126,2022-01-21T06:03:31.093959
JOSH CARLSON#6495,leave,Gamer 3,1642745015.2327578,2022-01-21T06:03:35.232804
Tangent#0184,leave,Gamer 3,1642745022.3618717,2022-01-21T06:03:42.361918
Liam Straub#3257,join,Codimg Zoney,1642810675.659261,2022-01-22T00:17:55.659301
Liam Straub#3257,leave,Codimg Zoney,1642810682.4276466,2022-01-22T00:18:02.427687
Liam Straub#3257,join,Gamer 3,1642810682.4277835,2022-01-22T00:18:02.427802
Tangent#0184,join,Gamer 3,1642811230.1381173,2022-01-22T00:27:10.138145
0wen#3644,join,Gamer 3,1642811254.5867682,2022-01-22T00:27:34.586813
DiceMaker#0286,join,Gamer 3,1642812136.4871943,2022-01-22T00:42:16.487247
Annabelle B#6621,join,The Poop(ing) Deck,1642812337.6489108,2022-01-22T00:45:37.648961
Liam Straub#3257,leave,Gamer 3,1642812351.319375,2022-01-22T00:45:51.319420
Joe Rogan#2959,join,Gamer 3,1642812548.0836072,2022-01-22T00:49:08.083644
Joe Rogan#2959,leave,Gamer 3,1642812583.765906,2022-01-22T00:49:43.765952
Joe Rogan#2959,join,Gamer 3,1642812590.5903785,2022-01-22T00:49:50.590417
Joe Rogan#2959,leave,Gamer 3,1642812629.3536098,2022-01-22T00:50:29.353652
donwersa#8598,join,Gamer 3,1642812664.4472046,2022-01-22T00:51:04.447250
donwersa#8598,leave,Gamer 3,1642812690.7548866,2022-01-22T00:51:30.754958
Peter#9962,join,The Poop(ing) Deck,1642812754.9740236,2022-01-22T00:52:34.974070
hadleymineer#8442,join,The Poop(ing) Deck,1642812824.2574263,2022-01-22T00:53:44.257476
Tangent#0184,leave,Gamer 3,1642812993.3745644,2022-01-22T00:56:33.374607
Tangent#0184,join,Gamer 3,1642813091.3386421,2022-01-22T00:58:11.338686
AllRickyBobby#5706,join,The Poop(ing) Deck,1642813369.3929443,2022-01-22T01:02:49.392985
AllRickyBobby#5706,leave,The Poop(ing) Deck,1642813396.1794786,2022-01-22T01:03:16.179520
AllRickyBobby#5706,join,The Poop(ing) Deck,1642813405.8992941,2022-01-22T01:03:25.899325
AllRickyBobby#5706,leave,The Poop(ing) Deck,1642813444.4951818,2022-01-22T01:04:04.495253
JOSH CARLSON#6495,join,The Poop(ing) Deck,1642813895.2532024,2022-01-22T01:11:35.253250
Tangent#0184,leave,Gamer 3,1642814627.9836361,2022-01-22T01:23:47.983990
Lightning#7823,join,Gamer 3,1642815042.5640957,2022-01-22T01:30:42.564140
Tangent#0184,join,Gamer 3,1642815792.3376703,2022-01-22T01:43:12.337715
JOSH CARLSON#6495,leave,The Poop(ing) Deck,1642818187.9223986,2022-01-22T02:23:07.922445
JOSH CARLSON#6495,join,Study Bar 4,1642818187.9225554,2022-01-22T02:23:07.922577
JOSH CARLSON#6495,leave,Study Bar 4,1642818189.2323248,2022-01-22T02:23:09.232372
JOSH CARLSON#6495,join,The Poop(ing) Deck,1642818189.232477,2022-01-22T02:23:09.232498
Peter#9962,leave,The Poop(ing) Deck,1642818424.1122537,2022-01-22T02:27:04.112283
hadleymineer#8442,leave,The Poop(ing) Deck,1642818438.2997475,2022-01-22T02:27:18.299790
Annabelle B#6621,leave,The Poop(ing) Deck,1642818441.6165829,2022-01-22T02:27:21.616612
JOSH CARLSON#6495,leave,The Poop(ing) Deck,1642818442.6415493,2022-01-22T02:27:22.641593
JOSH CARLSON#6495,join,Gamer 3,1642818442.641689,2022-01-22T02:27:22.641707
donwersa#8598,join,General,1642818648.9814873,2022-01-22T02:30:48.981533
Iron Horse#7419,join,The Poop(ing) Deck,1642818688.017216,2022-01-22T02:31:28.017255
JOSH CARLSON#6495,leave,Gamer 3,1642818980.542694,2022-01-22T02:36:20.542740
JOSH CARLSON#6495,join,The Poop(ing) Deck,1642818980.542847,2022-01-22T02:36:20.542868
PercyJ2013#2899,join,Gamer 3,1642820351.4284236,2022-01-22T02:59:11.428464
DiceMaker#0286,leave,Gamer 3,1642820481.5964267,2022-01-22T03:01:21.596466
0wen#3644,leave,Gamer 3,1642820495.1756122,2022-01-22T03:01:35.175655
PercyJ2013#2899,leave,Gamer 3,1642820496.6001885,2022-01-22T03:01:36.600236
Tangent#0184,leave,Gamer 3,1642820501.9996355,2022-01-22T03:01:41.999678
Lightning#7823,leave,Gamer 3,1642820512.9838414,2022-01-22T03:01:52.983884
donwersa#8598,leave,General,1642821082.8866673,2022-01-22T03:11:22.886717
donwersa#8598,join,Gamer 3,1642821082.886824,2022-01-22T03:11:22.886846
Iron Horse#7419,leave,The Poop(ing) Deck,1642821299.278471,2022-01-22T03:14:59.278515
Iron Horse#7419,join,General,1642821299.278616,2022-01-22T03:14:59.278634
JOSH CARLSON#6495,leave,The Poop(ing) Deck,1642821300.9913204,2022-01-22T03:15:00.991370
JOSH CARLSON#6495,join,General,1642821300.9914858,2022-01-22T03:15:00.991509
ClockworkGold#8535,join,General,1642821898.2939715,2022-01-22T03:24:58.294002
donwersa#8598,leave,Gamer 3,1642821922.3280952,2022-01-22T03:25:22.328143
donwersa#8598,join,Gamer 3,1642822088.8951147,2022-01-22T03:28:08.895160
JOSH CARLSON#6495,leave,General,1642822411.3625982,2022-01-22T03:33:31.362646
tomlins212#4429,join,Gamer 3,1642824847.9686575,2022-01-22T04:14:07.968692
Liam Straub#3257,join,Gamer 3,1642825377.462211,2022-01-22T04:22:57.462255
jazzy#0143,join,Gamer 3,1642825821.9512377,2022-01-22T04:30:21.951284
Tangent#0184,join,Gamer 3,1642826267.0545003,2022-01-22T04:37:47.054542
Daniel the maniel#7678,join,Gamer 3,1642827053.5905068,2022-01-22T04:50:53.590536
Daniel the maniel#7678,leave,Gamer 3,1642827657.1449227,2022-01-22T05:00:57.144999
Daniel the maniel#7678,join,General,1642827657.1451523,2022-01-22T05:00:57.145177
ClockworkGold#8535,leave,General,1642827827.9294493,2022-01-22T05:03:47.929495
Iron Horse#7419,leave,General,1642827830.1247973,2022-01-22T05:03:50.124844
Daniel the maniel#7678,leave,General,1642827830.7376046,2022-01-22T05:03:50.737650
tomlins212#4429,leave,Gamer 3,1642828436.0403886,2022-01-22T05:13:56.040435
tomlins212#4429,join,Gamer 3,1642828500.2951725,2022-01-22T05:15:00.295219
tomlins212#4429,leave,Gamer 3,1642829649.7944388,2022-01-22T05:34:09.794487
tomlins212#4429,join,Gamer 3,1642830711.3886826,2022-01-22T05:51:51.388721
JOSH CARLSON#6495,join,Gamer 3,1642831484.9471486,2022-01-22T06:04:44.947191
tomlins212#4429,leave,Gamer 3,1642833116.317157,2022-01-22T06:31:56.317202
tomlins212#4429,join,Gamer 3,1642833152.8689687,2022-01-22T06:32:32.869004
Liam Straub#3257,leave,Gamer 3,1642834377.5352948,2022-01-22T06:52:57.535347
Liam Straub#3257,join,Gamer 3,1642834397.3743563,2022-01-22T06:53:17.374416
donwersa#8598,leave,Gamer 3,1642835102.233461,2022-01-22T07:05:02.233504
JOSH CARLSON#6495,leave,Gamer 3,1642837485.4506366,2022-01-22T07:44:45.450678
tomlins212#4429,leave,Gamer 3,1642838709.620056,2022-01-22T08:05:09.620101
Liam Straub#3257,leave,Gamer 3,1642842284.6423905,2022-01-22T09:04:44.642436
jazzy#0143,leave,Gamer 3,1642842289.314787,2022-01-22T09:04:49.314832
Tangent#0184,leave,Gamer 3,1642842325.2892556,2022-01-22T09:05:25.289302
Good Nut#6488,join,Gamer 3,1642873047.4088707,2022-01-22T17:37:27.408914
Abby/Mrs. Nut#4051,join,Gamer 3,1642873350.3195462,2022-01-22T17:42:30.319592
Peter#9962,join,Gamer 3,1642873604.63595,2022-01-22T17:46:44.635993
Daniel the maniel#7678,join,Gamer 3,1642873605.2872112,2022-01-22T17:46:45.287257
Peter#9962,leave,Gamer 3,1642873611.1022701,2022-01-22T17:46:51.102316
Peter#9962,join,Gamer 3,1642873619.4609509,2022-01-22T17:46:59.460996
Iron Horse#7419,join,Gamer 3,1642874673.0009747,2022-01-22T18:04:33.001011
Iron Horse#7419,leave,Gamer 3,1642875467.8776999,2022-01-22T18:17:47.877741
ClockworkGold#8535,join,Gamer 3,1642875592.6309705,2022-01-22T18:19:52.631015
ClockworkGold#8535,leave,Gamer 3,1642876967.1934464,2022-01-22T18:42:47.193476
ClockworkGold#8535,join,Gamer 3,1642877038.9041252,2022-01-22T18:43:58.904175
Daniel the maniel#7678,leave,Gamer 3,1642877339.0906923,2022-01-22T18:48:59.090740
Peter#9962,leave,Gamer 3,1642878689.0677593,2022-01-22T19:11:29.067807
ClockworkGold#8535,leave,Gamer 3,1642881021.331382,2022-01-22T19:50:21.331426
angela-v3#5184,join,Study Bar 4,1642882906.1692696,2022-01-22T20:21:46.169315
angela-v3#5184,leave,Study Bar 4,1642883131.9213755,2022-01-22T20:25:31.921421
angela-v3#5184,join,Study Bar 4,1642883145.1335242,2022-01-22T20:25:45.133565
angela-v3#5184,leave,Study Bar 4,1642883342.9672358,2022-01-22T20:29:02.967283
Liam Straub#3257,join,Gamer 3,1642888136.1158485,2022-01-22T21:48:56.115891
donwersa#8598,join,Gamer 3,1642890800.032164,2022-01-22T22:33:20.032208
donwersa#8598,leave,Gamer 3,1642890802.1721356,2022-01-22T22:33:22.172183
donwersa#8598,join,Gamer 3,1642890866.308353,2022-01-22T22:34:26.308397
Peter#9962,join,Gamer 3,1642892472.685066,2022-01-22T23:01:12.685110
ClockworkGold#8535,join,Gamer 3,1642893321.9996002,2022-01-22T23:15:21.999630
jazzy#0143,join,Gamer 3,1642893683.7569695,2022-01-22T23:21:23.757005
Liam Straub#3257,leave,Gamer 3,1642893792.1024249,2022-01-22T23:23:12.102472
Liam Straub#3257,join,Codimg Zoney,1642893792.102578,2022-01-22T23:23:12.102599
Good Nut#6488,leave,Gamer 3,1642893794.304013,2022-01-22T23:23:14.304041
Good Nut#6488,join,Codimg Zoney,1642893794.304104,2022-01-22T23:23:14.304114
donwersa#8598,leave,Gamer 3,1642893801.6645563,2022-01-22T23:23:21.664603
donwersa#8598,join,Codimg Zoney,1642893801.6647809,2022-01-22T23:23:21.664804
donwersa#8598,leave,Codimg Zoney,1642894096.8778195,2022-01-22T23:28:16.877889
donwersa#8598,join,Gamer 3,1642894096.877998,2022-01-22T23:28:16.878019
donwersa#8598,leave,Gamer 3,1642894117.0813751,2022-01-22T23:28:37.081421
donwersa#8598,join,Codimg Zoney,1642894117.081527,2022-01-22T23:28:37.081548
jazzy#0143,leave,Gamer 3,1642894151.102687,2022-01-22T23:29:11.102731
jazzy#0143,join,Codimg Zoney,1642894151.1028368,2022-01-22T23:29:11.102860
ClockworkGold#8535,leave,Gamer 3,1642894228.7388325,2022-01-22T23:30:28.738879
Daniel the maniel#7678,join,Codimg Zoney,1642894304.148972,2022-01-22T23:31:44.149021
Daniel the maniel#7678,leave,Codimg Zoney,1642894328.9535263,2022-01-22T23:32:08.953573
DrDooglestein#0148,join,Gamer 3,1642894378.3305032,2022-01-22T23:32:58.330545
Annabelle B#6621,join,Gamer 3,1642894819.587282,2022-01-22T23:40:19.587327
ClockworkGold#8535,join,Gamer 3,1642896573.268119,2022-01-23T00:09:33.268162
donwersa#8598,leave,Codimg Zoney,1642896693.5140018,2022-01-23T00:11:33.514039
JOSH CARLSON#6495,join,Gamer 3,1642897563.547916,2022-01-23T00:26:03.547962
Good Nut#6488,leave,Codimg Zoney,1642898678.8554358,2022-01-23T00:44:38.855484
Good Nut#6488,join,Gamer 3,1642898678.855595,2022-01-23T00:44:38.855616
Annabelle B#6621,leave,Gamer 3,1642899149.9023206,2022-01-23T00:52:29.902367
jazzy#0143,leave,Codimg Zoney,1642899568.0993514,2022-01-23T00:59:28.099394
jazzy#0143,join,Gamer 3,1642899568.099489,2022-01-23T00:59:28.099507
Good Nut#6488,leave,Gamer 3,1642899837.426523,2022-01-23T01:03:57.426567
Good Nut#6488,join,Gamer 3,1642899840.3634222,2022-01-23T01:04:00.363462
Annabelle B#6621,join,Gamer 3,1642899952.151256,2022-01-23T01:05:52.151296
Good Nut#6488,leave,Gamer 3,1642899956.842768,2022-01-23T01:05:56.842813
Good Nut#6488,join,Study Bar 4,1642899960.097001,2022-01-23T01:06:00.097043
Good Nut#6488,leave,Study Bar 4,1642899962.7434304,2022-01-23T01:06:02.743472
Good Nut#6488,join,Gamer 3,1642899963.6371202,2022-01-23T01:06:03.637166
Good Nut#6488,leave,Gamer 3,1642900132.6429672,2022-01-23T01:08:52.643004
Good Nut#6488,join,Gamer 3,1642900151.6503108,2022-01-23T01:09:11.650355
Liam Straub#3257,leave,Codimg Zoney,1642901123.409448,2022-01-23T01:25:23.409495
Liam Straub#3257,join,Gamer 3,1642901123.4096034,2022-01-23T01:25:23.409625
Liam Straub#3257,leave,Gamer 3,1642901136.1919675,2022-01-23T01:25:36.192007
Liam Straub#3257,join,Codimg Zoney,1642901137.0840113,2022-01-23T01:25:37.084055
Annabelle B#6621,leave,Gamer 3,1642901139.4548426,2022-01-23T01:25:39.454890
Annabelle B#6621,join,Codimg Zoney,1642901143.3627086,2022-01-23T01:25:43.362746
Liam Straub#3257,leave,Codimg Zoney,1642901205.6816192,2022-01-23T01:26:45.681660
Liam Straub#3257,join,Gamer 3,1642901205.6817572,2022-01-23T01:26:45.681775
Annabelle B#6621,leave,Codimg Zoney,1642901207.2261317,2022-01-23T01:26:47.226172
Annabelle B#6621,join,Gamer 3,1642901207.226498,2022-01-23T01:26:47.226519
Annabelle B#6621,leave,Gamer 3,1642901607.6118784,2022-01-23T01:33:27.611921
Liam Straub#3257,leave,Gamer 3,1642901627.4072595,2022-01-23T01:33:47.407307
Liam Straub#3257,join,Codimg Zoney,1642901627.4074123,2022-01-23T01:33:47.407434
jazzy#0143,leave,Gamer 3,1642901630.1923563,2022-01-23T01:33:50.192404
jazzy#0143,join,Codimg Zoney,1642901630.19251,2022-01-23T01:33:50.192530
Annabelle B#6621,join,General,1642901704.4747949,2022-01-23T01:35:04.474843
Good Nut#6488,leave,Gamer 3,1642901894.6514418,2022-01-23T01:38:14.651484
Good Nut#6488,join,Codimg Zoney,1642901894.651577,2022-01-23T01:38:14.651595
ClockworkGold#8535,leave,Gamer 3,1642901984.790679,2022-01-23T01:39:44.790707
Annabelle B#6621,leave,General,1642902086.6778412,2022-01-23T01:41:26.677883
Annabelle B#6621,join,Gamer 3,1642902086.6779776,2022-01-23T01:41:26.677996
Iron Horse#7419,join,Gamer 3,1642902788.534935,2022-01-23T01:53:08.534981
donwersa#8598,join,Codimg Zoney,1642906053.5922458,2022-01-23T02:47:33.592290
donwersa#8598,leave,Codimg Zoney,1642906873.815543,2022-01-23T03:01:13.815582
Abby/Mrs. Nut#4051,leave,Gamer 3,1642907301.5386307,2022-01-23T03:08:21.538676
Good Nut#6488,leave,Codimg Zoney,1642907894.5610778,2022-01-23T03:18:14.561125
A Good Mustache#2703,join,Gamer 3,1642908004.2328496,2022-01-23T03:20:04.232894
jazzy#0143,leave,Codimg Zoney,1642908105.4780364,2022-01-23T03:21:45.478086
Liam Straub#3257,leave,Codimg Zoney,1642908106.9690983,2022-01-23T03:21:46.969138
Liam Straub#3257,join,Gamer 3,1642908106.9692335,2022-01-23T03:21:46.969252
Liam Straub#3257,leave,Gamer 3,1642908351.2943432,2022-01-23T03:25:51.294391
Liam Straub#3257,join,Gamer 3,1642908357.6286826,2022-01-23T03:25:57.628722
Darkand#0021,join,Gamer 3,1642908884.5387802,2022-01-23T03:34:44.538825
hadleymineer#8442,join,Gamer 3,1642908929.809869,2022-01-23T03:35:29.809910
hadleymineer#8442,leave,Gamer 3,1642908962.2719922,2022-01-23T03:36:02.272035
Peter#9962,leave,Gamer 3,1642909223.0527654,2022-01-23T03:40:23.052814
Liam Straub#3257,leave,Gamer 3,1642909231.4061918,2022-01-23T03:40:31.406233
JOSH CARLSON#6495,leave,Gamer 3,1642909600.9107895,2022-01-23T03:46:40.910818
A Good Mustache#2703,leave,Gamer 3,1642910279.6001067,2022-01-23T03:57:59.600143
Annabelle B#6621,leave,Gamer 3,1642910765.115625,2022-01-23T04:06:05.115672
hadleymineer#8442,join,Gamer 3,1642910766.9389563,2022-01-23T04:06:06.939003
Annabelle B#6621,join,Gamer 3,1642910766.983268,2022-01-23T04:06:06.983312
Annabelle B#6621,leave,Gamer 3,1642910779.0350168,2022-01-23T04:06:19.035065
Annabelle B#6621,join,Gamer 3,1642910780.1329565,2022-01-23T04:06:20.132986
Annabelle B#6621,leave,Gamer 3,1642910783.8584626,2022-01-23T04:06:23.858510
Annabelle B#6621,join,Gamer 3,1642910784.863216,2022-01-23T04:06:24.863258
hadleymineer#8442,leave,Gamer 3,1642910788.6267867,2022-01-23T04:06:28.626834
Annabelle B#6621,leave,Gamer 3,1642910795.6466184,2022-01-23T04:06:35.646661
Annabelle B#6621,join,Gamer 3,1642910797.5077772,2022-01-23T04:06:37.507822
Darkand#0021,leave,Gamer 3,1642910809.0933292,2022-01-23T04:06:49.093374
Annabelle B#6621,leave,Gamer 3,1642910814.0900054,2022-01-23T04:06:54.090034
Annabelle B#6621,join,Gamer 3,1642910815.5883439,2022-01-23T04:06:55.588389
Annabelle B#6621,leave,Gamer 3,1642910820.14925,2022-01-23T04:07:00.149295
Annabelle B#6621,join,Gamer 3,1642910839.3876355,2022-01-23T04:07:19.387683
JOSH CARLSON#6495,join,Gamer 3,1642912454.9115174,2022-01-23T04:34:14.911558
Iron Horse#7419,leave,Gamer 3,1642913277.9304502,2022-01-23T04:47:57.930480
Iron Horse#7419,join,Gamer 3,1642913280.084294,2022-01-23T04:48:00.084338
Iron Horse#7419,leave,Gamer 3,1642913300.2322705,2022-01-23T04:48:20.232309
Annabelle B#6621,leave,Gamer 3,1642914941.9246423,2022-01-23T05:15:41.924766
DrDooglestein#0148,leave,Gamer 3,1642914942.468299,2022-01-23T05:15:42.468344
JOSH CARLSON#6495,leave,Gamer 3,1642915091.4393177,2022-01-23T05:18:11.439365
Liam Straub#3257,join,Codimg Zoney,1642915730.836172,2022-01-23T05:28:50.836210
Liam Straub#3257,leave,Codimg Zoney,1642915732.3425426,2022-01-23T05:28:52.342589
Liam Straub#3257,join,Gamer 3,1642915732.342695,2022-01-23T05:28:52.342717
jazzy#0143,join,Gamer 3,1642922100.775648,2022-01-23T07:15:00.775687
jazzy#0143,leave,Gamer 3,1642922187.5741413,2022-01-23T07:16:27.574189
jazzy#0143,join,Gamer 3,1642922518.5194964,2022-01-23T07:21:58.519542
jazzy#0143,leave,Gamer 3,1642922528.6186996,2022-01-23T07:22:08.618745
Liam Straub#3257,leave,Gamer 3,1642923170.7301674,2022-01-23T07:32:50.730212
donwersa#8598,join,Gamer 3,1642955890.3276882,2022-01-23T16:38:10.327734
peterbraun#9809,join,Gamer 3,1642956565.036914,2022-01-23T16:49:25.036953
peterbraun#9809,leave,Gamer 3,1642956579.7587838,2022-01-23T16:49:39.758825
peterbraun#9809,join,Gamer 3,1642956589.8791938,2022-01-23T16:49:49.879226
jazzy#0143,join,Gamer 3,1642958460.2386146,2022-01-23T17:21:00.238654
peterbraun#9809,leave,Gamer 3,1642960767.819734,2022-01-23T17:59:27.819778
Good Nut#6488,join,Gamer 3,1642961386.0023718,2022-01-23T18:09:46.002416
Abby/Mrs. Nut#4051,join,Gamer 3,1642961390.4970798,2022-01-23T18:09:50.497125
Liam Straub#3257,join,Gamer 3,1642962770.745639,2022-01-23T18:32:50.745678
Iron Horse#7419,join,Gamer 3,1642963496.340744,2022-01-23T18:44:56.340787
Iron Horse#7419,leave,Gamer 3,1642963497.9965918,2022-01-23T18:44:57.996621
Iron Horse#7419,join,General,1642963497.9966846,2022-01-23T18:44:57.996695
nacnud4444#1062,join,General,1642963621.4137719,2022-01-23T18:47:01.413818
Luke L#0751,join,Gamer 3,1642964000.4963264,2022-01-23T18:53:20.496366
MaxDeVos#0202,join,The Poop(ing) Deck,1642964321.5726492,2022-01-23T18:58:41.572691
MaxDeVos#0202,leave,The Poop(ing) Deck,1642964336.0556326,2022-01-23T18:58:56.055675
Luke L#0751,leave,Gamer 3,1642965519.030891,2022-01-23T19:18:39.030936
ClockworkGold#8535,join,Gamer 3,1642965733.8103273,2022-01-23T19:22:13.810375
Luke L#0751,join,Gamer 3,1642966491.3477123,2022-01-23T19:34:51.347758
Peter#9962,join,Gamer 3,1642967056.126212,2022-01-23T19:44:16.126255
Peter#9962,leave,Gamer 3,1642967060.1064131,2022-01-23T19:44:20.106442
Peter#9962,join,General,1642967165.233284,2022-01-23T19:46:05.233327
ClockworkGold#8535,leave,Gamer 3,1642967400.7984936,2022-01-23T19:50:00.798541
ClockworkGold#8535,join,General,1642967400.7986488,2022-01-23T19:50:00.798671
